slice_id,patient_id,baseline_method,clean_x,clean_y,N_5_x,N_5_y,S_5_x,S_5_y,E_5_x,E_5_y,W_5_x,W_5_y,N_10_x,N_10_y,S_10_x,S_10_y,E_10_x,E_10_y,W_10_x,W_10_y
img0022_slice_094,img0022,Distance_Transform,263,106,263.0,101.0,263.0,111.0,268.0,106.0,258.0,106.0,263.0,96.0,263.0,116.0,273.0,106.0,253.0,106.0
img0022_slice_095,img0022,Distance_Transform,249,110,249.0,105.0,249.0,115.0,254.0,110.0,244.0,110.0,249.0,100.0,249.0,120.0,259.0,110.0,239.0,110.0
img0022_slice_096,img0022,Distance_Transform,245,114,245.0,109.0,245.0,119.0,250.0,114.0,240.0,114.0,245.0,104.0,245.0,124.0,255.0,114.0,235.0,114.0
img0022_slice_097,img0022,Distance_Transform,253,114,253.0,109.0,253.0,119.0,258.0,114.0,248.0,114.0,253.0,104.0,253.0,124.0,263.0,114.0,243.0,114.0
img0022_slice_098,img0022,Distance_Transform,251,117,251.0,112.0,251.0,122.0,256.0,117.0,246.0,117.0,251.0,107.0,251.0,127.0,261.0,117.0,241.0,117.0
img0022_slice_099,img0022,Distance_Transform,245,121,245.0,116.0,245.0,126.0,250.0,121.0,240.0,121.0,245.0,111.0,245.0,131.0,255.0,121.0,235.0,121.0
img0022_slice_100,img0022,Distance_Transform,249,124,249.0,119.0,249.0,129.0,254.0,124.0,244.0,124.0,249.0,114.0,249.0,134.0,259.0,124.0,239.0,124.0
img0022_slice_101,img0022,Distance_Transform,245,128,245.0,123.0,245.0,133.0,250.0,128.0,240.0,128.0,245.0,118.0,245.0,138.0,255.0,128.0,235.0,128.0
img0022_slice_102,img0022,Distance_Transform,246,132,246.0,127.0,246.0,137.0,251.0,132.0,241.0,132.0,246.0,122.0,246.0,142.0,256.0,132.0,236.0,132.0
img0022_slice_103,img0022,Distance_Transform,247,133,247.0,128.0,247.0,138.0,252.0,133.0,242.0,133.0,247.0,123.0,247.0,143.0,257.0,133.0,237.0,133.0
img0022_slice_104,img0022,Distance_Transform,243,137,243.0,132.0,243.0,142.0,248.0,137.0,238.0,137.0,243.0,127.0,243.0,147.0,253.0,137.0,233.0,137.0
img0022_slice_105,img0022,CoM,255,212,255.0,207.0,255.0,217.0,260.0,212.0,250.0,212.0,,,255.0,222.0,265.0,212.0,,
img0022_slice_106,img0022,CoM,256,218,256.0,213.0,256.0,223.0,261.0,218.0,251.0,218.0,256.0,208.0,256.0,228.0,266.0,218.0,246.0,218.0
img0022_slice_107,img0022,CoM,257,220,257.0,215.0,257.0,225.0,262.0,220.0,252.0,220.0,257.0,210.0,257.0,230.0,267.0,220.0,247.0,220.0
img0022_slice_108,img0022,CoM,258,222,258.0,217.0,258.0,227.0,263.0,222.0,253.0,222.0,258.0,212.0,258.0,232.0,268.0,222.0,248.0,222.0
img0022_slice_109,img0022,CoM,260,223,260.0,218.0,260.0,228.0,265.0,223.0,255.0,223.0,260.0,213.0,260.0,233.0,270.0,223.0,250.0,223.0
img0022_slice_110,img0022,CoM,260,225,260.0,220.0,260.0,230.0,265.0,225.0,255.0,225.0,260.0,215.0,260.0,235.0,270.0,225.0,250.0,225.0
img0022_slice_111,img0022,CoM,260,230,260.0,225.0,260.0,235.0,265.0,230.0,255.0,230.0,260.0,220.0,,,270.0,230.0,250.0,230.0
img0022_slice_112,img0022,CoM,261,233,261.0,228.0,,,266.0,233.0,256.0,233.0,261.0,223.0,,,271.0,233.0,251.0,233.0
img0022_slice_113,img0022,CoM,264,233,264.0,228.0,264.0,238.0,269.0,233.0,259.0,233.0,264.0,223.0,264.0,243.0,274.0,233.0,254.0,233.0
img0022_slice_114,img0022,CoM,267,235,267.0,230.0,267.0,240.0,272.0,235.0,262.0,235.0,267.0,225.0,267.0,245.0,277.0,235.0,257.0,235.0
img0022_slice_115,img0022,CoM,266,237,266.0,232.0,266.0,242.0,271.0,237.0,261.0,237.0,266.0,227.0,266.0,247.0,276.0,237.0,256.0,237.0
img0022_slice_116,img0022,CoM,265,240,265.0,235.0,265.0,245.0,270.0,240.0,260.0,240.0,265.0,230.0,265.0,250.0,275.0,240.0,255.0,240.0
img0022_slice_117,img0022,CoM,264,240,264.0,235.0,264.0,245.0,269.0,240.0,259.0,240.0,264.0,230.0,264.0,250.0,274.0,240.0,254.0,240.0
img0022_slice_118,img0022,CoM,264,241,264.0,236.0,264.0,246.0,269.0,241.0,259.0,241.0,264.0,231.0,264.0,251.0,274.0,241.0,,
img0022_slice_119,img0022,CoM,264,242,264.0,237.0,264.0,247.0,269.0,242.0,259.0,242.0,264.0,232.0,264.0,252.0,274.0,242.0,254.0,242.0
img0022_slice_120,img0022,CoM,264,242,264.0,237.0,264.0,247.0,269.0,242.0,259.0,242.0,264.0,232.0,264.0,252.0,274.0,242.0,254.0,242.0
img0022_slice_121,img0022,CoM,265,241,265.0,236.0,265.0,246.0,270.0,241.0,260.0,241.0,265.0,231.0,265.0,251.0,275.0,241.0,255.0,241.0
img0022_slice_122,img0022,CoM,265,242,265.0,237.0,265.0,247.0,270.0,242.0,260.0,242.0,265.0,232.0,265.0,252.0,275.0,242.0,255.0,242.0
img0022_slice_123,img0022,CoM,265,241,265.0,236.0,265.0,246.0,270.0,241.0,260.0,241.0,265.0,231.0,265.0,251.0,275.0,241.0,255.0,241.0
img0022_slice_124,img0022,CoM,265,241,265.0,236.0,265.0,246.0,270.0,241.0,260.0,241.0,265.0,231.0,,,275.0,241.0,,
img0022_slice_125,img0022,CoM,266,239,266.0,234.0,266.0,244.0,271.0,239.0,261.0,239.0,266.0,229.0,266.0,249.0,276.0,239.0,256.0,239.0
img0022_slice_126,img0022,CoM,267,240,267.0,235.0,,,,,262.0,240.0,267.0,230.0,,,277.0,240.0,257.0,240.0
img0022_slice_127,img0022,CoM,267,237,267.0,232.0,267.0,242.0,272.0,237.0,262.0,237.0,267.0,227.0,,,277.0,237.0,257.0,237.0
img0022_slice_128,img0022,CoM,266,230,266.0,225.0,266.0,235.0,271.0,230.0,261.0,230.0,266.0,220.0,266.0,240.0,276.0,230.0,256.0,230.0
img0022_slice_129,img0022,CoM,255,230,255.0,225.0,255.0,235.0,260.0,230.0,,,255.0,220.0,,,265.0,230.0,,
img0022_slice_130,img0022,CoM,260,225,260.0,220.0,260.0,230.0,265.0,225.0,255.0,225.0,260.0,215.0,260.0,235.0,270.0,225.0,250.0,225.0
img0022_slice_131,img0022,CoM,261,220,261.0,215.0,261.0,225.0,266.0,220.0,256.0,220.0,261.0,210.0,261.0,230.0,271.0,220.0,251.0,220.0
img0022_slice_132,img0022,CoM,263,209,,,263.0,214.0,268.0,209.0,258.0,209.0,,,263.0,219.0,273.0,209.0,,
img0022_slice_133,img0022,Distance_Transform,273,151,273.0,146.0,273.0,156.0,278.0,151.0,268.0,151.0,273.0,141.0,273.0,161.0,283.0,151.0,263.0,151.0
img0022_slice_134,img0022,Distance_Transform,280,153,280.0,148.0,280.0,158.0,285.0,153.0,275.0,153.0,280.0,143.0,280.0,163.0,290.0,153.0,270.0,153.0
img0022_slice_135,img0022,Distance_Transform,281,153,281.0,148.0,281.0,158.0,286.0,153.0,276.0,153.0,281.0,143.0,281.0,163.0,291.0,153.0,271.0,153.0
img0022_slice_136,img0022,CoM,253,223,,,253.0,228.0,258.0,223.0,,,,,253.0,233.0,263.0,223.0,,
img0022_slice_137,img0022,Distance_Transform,218,270,218.0,265.0,218.0,275.0,223.0,270.0,213.0,270.0,218.0,260.0,218.0,280.0,228.0,270.0,208.0,270.0
img0022_slice_138,img0022,Distance_Transform,217,271,217.0,266.0,217.0,276.0,222.0,271.0,212.0,271.0,217.0,261.0,217.0,281.0,227.0,271.0,207.0,271.0
img0022_slice_139,img0022,CoM,239,250,,,239.0,255.0,,,,,,,239.0,260.0,,,,
img0022_slice_140,img0022,Distance_Transform,215,273,215.0,268.0,215.0,278.0,220.0,273.0,210.0,273.0,215.0,263.0,215.0,283.0,225.0,273.0,205.0,273.0
img0022_slice_141,img0022,CoM,233,255,233.0,250.0,233.0,260.0,238.0,255.0,228.0,255.0,,,233.0,265.0,,,223.0,255.0
img0022_slice_142,img0022,CoM,217,271,217.0,266.0,217.0,276.0,222.0,271.0,212.0,271.0,217.0,261.0,217.0,281.0,,,207.0,271.0
img0022_slice_143,img0022,CoM,216,271,216.0,266.0,216.0,276.0,221.0,271.0,211.0,271.0,216.0,261.0,216.0,281.0,226.0,271.0,206.0,271.0
img0019_slice_018,img0019,CoM,255,249,255.0,244.0,255.0,254.0,,,250.0,249.0,255.0,239.0,255.0,259.0,,,245.0,249.0
img0019_slice_019,img0019,CoM,255,249,255.0,244.0,,,,,250.0,249.0,255.0,239.0,255.0,259.0,,,245.0,249.0
img0019_slice_020,img0019,CoM,256,248,256.0,243.0,,,,,251.0,248.0,256.0,238.0,256.0,258.0,,,246.0,248.0
img0019_slice_021,img0019,CoM,257,249,257.0,244.0,,,,,252.0,249.0,257.0,239.0,257.0,259.0,,,247.0,249.0
img0019_slice_022,img0019,CoM,258,248,258.0,243.0,,,,,253.0,248.0,258.0,238.0,258.0,258.0,,,248.0,248.0
img0019_slice_023,img0019,CoM,258,248,258.0,243.0,,,,,253.0,248.0,258.0,238.0,,,,,248.0,248.0
img0019_slice_024,img0019,CoM,259,248,259.0,243.0,,,,,254.0,248.0,259.0,238.0,259.0,258.0,,,249.0,248.0
img0019_slice_025,img0019,Distance_Transform,254,233,254.0,228.0,254.0,238.0,259.0,233.0,249.0,233.0,,,254.0,243.0,,,,
img0019_slice_026,img0019,CoM,259,246,259.0,241.0,,,,,254.0,246.0,259.0,236.0,,,,,,
img0019_slice_027,img0019,CoM,260,246,260.0,241.0,,,,,255.0,246.0,260.0,236.0,,,,,,
img0019_slice_028,img0019,CoM,260,247,260.0,242.0,,,,,255.0,247.0,260.0,237.0,,,,,,
img0019_slice_029,img0019,CoM,260,246,260.0,241.0,,,,,255.0,246.0,260.0,236.0,,,,,,
img0019_slice_030,img0019,Distance_Transform,254,233,254.0,228.0,254.0,238.0,259.0,233.0,249.0,233.0,254.0,223.0,254.0,243.0,264.0,233.0,244.0,233.0
img0019_slice_031,img0019,Distance_Transform,223,159,223.0,154.0,223.0,164.0,228.0,159.0,218.0,159.0,223.0,149.0,223.0,169.0,233.0,159.0,213.0,159.0
img0019_slice_032,img0019,Distance_Transform,222,160,222.0,155.0,222.0,165.0,227.0,160.0,217.0,160.0,222.0,150.0,222.0,170.0,232.0,160.0,212.0,160.0
img0019_slice_033,img0019,Distance_Transform,219,160,219.0,155.0,219.0,165.0,224.0,160.0,214.0,160.0,219.0,150.0,219.0,170.0,229.0,160.0,209.0,160.0
img0019_slice_034,img0019,Distance_Transform,220,160,220.0,155.0,220.0,165.0,225.0,160.0,215.0,160.0,220.0,150.0,220.0,170.0,230.0,160.0,210.0,160.0
img0019_slice_035,img0019,Distance_Transform,209,159,209.0,154.0,209.0,164.0,214.0,159.0,204.0,159.0,209.0,149.0,209.0,169.0,219.0,159.0,199.0,159.0
img0019_slice_036,img0019,Distance_Transform,214,148,214.0,143.0,214.0,153.0,219.0,148.0,209.0,148.0,214.0,138.0,214.0,158.0,224.0,148.0,204.0,148.0
img0019_slice_037,img0019,Distance_Transform,200,159,200.0,154.0,200.0,164.0,205.0,159.0,195.0,159.0,200.0,149.0,200.0,169.0,210.0,159.0,190.0,159.0
img0019_slice_038,img0019,Distance_Transform,229,331,229.0,326.0,229.0,336.0,234.0,331.0,224.0,331.0,229.0,321.0,229.0,341.0,239.0,331.0,219.0,331.0
img0019_slice_039,img0019,Distance_Transform,227,332,227.0,327.0,227.0,337.0,232.0,332.0,222.0,332.0,227.0,322.0,227.0,342.0,237.0,332.0,217.0,332.0
img0019_slice_040,img0019,Distance_Transform,228,331,228.0,326.0,228.0,336.0,233.0,331.0,223.0,331.0,228.0,321.0,228.0,341.0,238.0,331.0,218.0,331.0
img0019_slice_041,img0019,Distance_Transform,229,332,229.0,327.0,229.0,337.0,234.0,332.0,224.0,332.0,229.0,322.0,229.0,342.0,239.0,332.0,219.0,332.0
img0019_slice_042,img0019,Distance_Transform,230,331,230.0,326.0,230.0,336.0,235.0,331.0,225.0,331.0,230.0,321.0,230.0,341.0,240.0,331.0,220.0,331.0
img0019_slice_043,img0019,Distance_Transform,262,196,262.0,191.0,262.0,201.0,267.0,196.0,257.0,196.0,262.0,186.0,262.0,206.0,272.0,196.0,252.0,196.0
img0019_slice_044,img0019,Distance_Transform,262,197,262.0,192.0,262.0,202.0,267.0,197.0,257.0,197.0,262.0,187.0,262.0,207.0,272.0,197.0,252.0,197.0
img0019_slice_045,img0019,Distance_Transform,263,197,263.0,192.0,263.0,202.0,268.0,197.0,258.0,197.0,263.0,187.0,263.0,207.0,273.0,197.0,253.0,197.0
img0019_slice_046,img0019,Distance_Transform,269,201,269.0,196.0,269.0,206.0,274.0,201.0,264.0,201.0,269.0,191.0,269.0,211.0,279.0,201.0,259.0,201.0
img0019_slice_047,img0019,CoM,249,226,249.0,221.0,249.0,231.0,254.0,226.0,244.0,226.0,249.0,216.0,,,259.0,226.0,,
img0019_slice_048,img0019,CoM,252,222,252.0,217.0,252.0,227.0,257.0,222.0,247.0,222.0,252.0,212.0,252.0,232.0,262.0,222.0,242.0,222.0
img0019_slice_049,img0019,CoM,254,219,254.0,214.0,254.0,224.0,259.0,219.0,249.0,219.0,,,254.0,229.0,,,244.0,219.0
img0019_slice_050,img0019,CoM,255,212,255.0,207.0,255.0,217.0,260.0,212.0,250.0,212.0,255.0,202.0,255.0,222.0,265.0,212.0,245.0,212.0
img0019_slice_051,img0019,CoM,255,209,255.0,204.0,255.0,214.0,260.0,209.0,250.0,209.0,255.0,199.0,255.0,219.0,265.0,209.0,245.0,209.0
img0019_slice_052,img0019,Distance_Transform,234,130,234.0,125.0,234.0,135.0,239.0,130.0,229.0,130.0,234.0,120.0,234.0,140.0,244.0,130.0,224.0,130.0
img0019_slice_053,img0019,Distance_Transform,232,136,232.0,131.0,232.0,141.0,237.0,136.0,227.0,136.0,232.0,126.0,232.0,146.0,242.0,136.0,222.0,136.0
img0019_slice_054,img0019,Distance_Transform,233,140,233.0,135.0,233.0,145.0,238.0,140.0,228.0,140.0,233.0,130.0,233.0,150.0,243.0,140.0,223.0,140.0
img0019_slice_055,img0019,Distance_Transform,232,142,232.0,137.0,232.0,147.0,237.0,142.0,227.0,142.0,232.0,132.0,232.0,152.0,242.0,142.0,222.0,142.0
img0019_slice_056,img0019,Distance_Transform,232,144,232.0,139.0,232.0,149.0,237.0,144.0,227.0,144.0,232.0,134.0,232.0,154.0,242.0,144.0,222.0,144.0
img0019_slice_057,img0019,Distance_Transform,230,147,230.0,142.0,230.0,152.0,235.0,147.0,225.0,147.0,230.0,137.0,230.0,157.0,240.0,147.0,220.0,147.0
img0019_slice_058,img0019,Distance_Transform,232,148,232.0,143.0,232.0,153.0,237.0,148.0,227.0,148.0,232.0,138.0,232.0,158.0,242.0,148.0,222.0,148.0
img0019_slice_059,img0019,Distance_Transform,232,149,232.0,144.0,232.0,154.0,237.0,149.0,227.0,149.0,232.0,139.0,232.0,159.0,242.0,149.0,222.0,149.0
img0019_slice_060,img0019,Distance_Transform,229,151,229.0,146.0,229.0,156.0,234.0,151.0,224.0,151.0,229.0,141.0,229.0,161.0,239.0,151.0,219.0,151.0
img0019_slice_061,img0019,CoM,256,212,,,256.0,217.0,,,251.0,212.0,,,256.0,222.0,266.0,212.0,246.0,212.0
img0019_slice_062,img0019,CoM,255,213,,,255.0,218.0,,,250.0,213.0,,,255.0,223.0,,,245.0,213.0
img0019_slice_063,img0019,CoM,255,215,,,255.0,220.0,,,250.0,215.0,,,255.0,225.0,,,245.0,215.0
img0019_slice_064,img0019,CoM,255,217,,,255.0,222.0,,,250.0,217.0,,,255.0,227.0,,,245.0,217.0
img0019_slice_065,img0019,CoM,255,217,,,255.0,222.0,260.0,217.0,250.0,217.0,255.0,207.0,255.0,227.0,265.0,217.0,245.0,217.0
img0019_slice_066,img0019,CoM,255,217,255.0,212.0,255.0,222.0,260.0,217.0,250.0,217.0,255.0,207.0,255.0,227.0,265.0,217.0,245.0,217.0
img0019_slice_067,img0019,CoM,254,216,254.0,211.0,254.0,221.0,259.0,216.0,249.0,216.0,254.0,206.0,254.0,226.0,264.0,216.0,244.0,216.0
img0019_slice_068,img0019,CoM,254,218,254.0,213.0,254.0,223.0,259.0,218.0,249.0,218.0,254.0,208.0,,,264.0,218.0,244.0,218.0
img0019_slice_069,img0019,CoM,254,217,254.0,212.0,254.0,222.0,259.0,217.0,249.0,217.0,254.0,207.0,254.0,227.0,264.0,217.0,244.0,217.0
img0019_slice_070,img0019,CoM,253,218,253.0,213.0,253.0,223.0,258.0,218.0,248.0,218.0,253.0,208.0,253.0,228.0,263.0,218.0,243.0,218.0
img0019_slice_071,img0019,CoM,252,219,252.0,214.0,252.0,224.0,257.0,219.0,247.0,219.0,252.0,209.0,,,262.0,219.0,242.0,219.0
img0019_slice_072,img0019,CoM,252,221,252.0,216.0,252.0,226.0,257.0,221.0,247.0,221.0,252.0,211.0,252.0,231.0,262.0,221.0,242.0,221.0
img0019_slice_073,img0019,Distance_Transform,218,161,218.0,156.0,218.0,166.0,223.0,161.0,213.0,161.0,218.0,151.0,218.0,171.0,228.0,161.0,208.0,161.0
img0019_slice_074,img0019,CoM,250,223,250.0,218.0,250.0,228.0,255.0,223.0,245.0,223.0,250.0,213.0,250.0,233.0,260.0,223.0,240.0,223.0
img0019_slice_075,img0019,CoM,249,224,249.0,219.0,249.0,229.0,254.0,224.0,244.0,224.0,249.0,214.0,249.0,234.0,259.0,224.0,239.0,224.0
img0019_slice_076,img0019,CoM,249,224,249.0,219.0,249.0,229.0,,,244.0,224.0,249.0,214.0,249.0,234.0,259.0,224.0,239.0,224.0
img0019_slice_077,img0019,CoM,248,224,248.0,219.0,248.0,229.0,253.0,224.0,243.0,224.0,,,248.0,234.0,258.0,224.0,238.0,224.0
img0019_slice_078,img0019,CoM,248,226,248.0,221.0,248.0,231.0,253.0,226.0,243.0,226.0,248.0,216.0,248.0,236.0,258.0,226.0,238.0,226.0
img0019_slice_079,img0019,CoM,247,225,247.0,220.0,247.0,230.0,252.0,225.0,242.0,225.0,247.0,215.0,,,257.0,225.0,237.0,225.0
img0019_slice_080,img0019,CoM,247,225,247.0,220.0,247.0,230.0,252.0,225.0,242.0,225.0,247.0,215.0,247.0,235.0,257.0,225.0,237.0,225.0
img0019_slice_081,img0019,CoM,246,224,246.0,219.0,246.0,229.0,251.0,224.0,241.0,224.0,246.0,214.0,246.0,234.0,256.0,224.0,236.0,224.0
img0019_slice_082,img0019,CoM,246,223,246.0,218.0,246.0,228.0,251.0,223.0,241.0,223.0,246.0,213.0,246.0,233.0,256.0,223.0,236.0,223.0
img0019_slice_083,img0019,CoM,246,221,246.0,216.0,246.0,226.0,251.0,221.0,241.0,221.0,246.0,211.0,246.0,231.0,256.0,221.0,236.0,221.0
img0019_slice_084,img0019,CoM,245,216,,,245.0,221.0,250.0,216.0,240.0,216.0,245.0,206.0,245.0,226.0,255.0,216.0,235.0,216.0
img0019_slice_085,img0019,Distance_Transform,201,176,201.0,171.0,201.0,181.0,206.0,176.0,196.0,176.0,201.0,166.0,201.0,186.0,211.0,176.0,191.0,176.0
img0019_slice_086,img0019,CoM,242,200,242.0,195.0,242.0,205.0,247.0,200.0,237.0,200.0,242.0,190.0,242.0,210.0,252.0,200.0,232.0,200.0
img0019_slice_087,img0019,CoM,238,189,238.0,184.0,238.0,194.0,243.0,189.0,233.0,189.0,238.0,179.0,238.0,199.0,248.0,189.0,228.0,189.0
img0019_slice_088,img0019,CoM,235,186,235.0,181.0,235.0,191.0,240.0,186.0,230.0,186.0,235.0,176.0,235.0,196.0,245.0,186.0,225.0,186.0
img0019_slice_089,img0019,CoM,235,184,235.0,179.0,235.0,189.0,240.0,184.0,230.0,184.0,235.0,174.0,235.0,194.0,245.0,184.0,225.0,184.0
img0019_slice_090,img0019,CoM,235,185,235.0,180.0,235.0,190.0,240.0,185.0,230.0,185.0,235.0,175.0,235.0,195.0,245.0,185.0,225.0,185.0
img0019_slice_091,img0019,CoM,238,187,238.0,182.0,238.0,192.0,243.0,187.0,233.0,187.0,238.0,177.0,238.0,197.0,248.0,187.0,228.0,187.0
img0019_slice_092,img0019,CoM,242,192,242.0,187.0,242.0,197.0,247.0,192.0,237.0,192.0,242.0,182.0,242.0,202.0,252.0,192.0,232.0,192.0
img0019_slice_093,img0019,Distance_Transform,260,180,260.0,175.0,260.0,185.0,265.0,180.0,255.0,180.0,260.0,170.0,260.0,190.0,270.0,180.0,250.0,180.0
img0019_slice_094,img0019,Distance_Transform,265,181,265.0,176.0,265.0,186.0,270.0,181.0,260.0,181.0,265.0,171.0,265.0,191.0,275.0,181.0,255.0,181.0
img0019_slice_095,img0019,CoM,223,257,223.0,252.0,,,,,218.0,257.0,223.0,247.0,,,,,,
img0019_slice_096,img0019,CoM,222,257,222.0,252.0,,,,,217.0,257.0,222.0,247.0,,,,,,
img0019_slice_097,img0019,CoM,205,272,205.0,267.0,205.0,277.0,210.0,272.0,200.0,272.0,205.0,262.0,205.0,282.0,215.0,272.0,195.0,272.0
img0019_slice_098,img0019,CoM,204,272,204.0,267.0,204.0,277.0,209.0,272.0,199.0,272.0,204.0,262.0,204.0,282.0,214.0,272.0,194.0,272.0
img0019_slice_099,img0019,CoM,203,273,203.0,268.0,203.0,278.0,208.0,273.0,198.0,273.0,203.0,263.0,203.0,283.0,213.0,273.0,193.0,273.0
img0002_slice_064,img0002,CoM,266,236,266.0,231.0,266.0,241.0,271.0,236.0,261.0,236.0,266.0,226.0,266.0,246.0,276.0,236.0,256.0,236.0
img0002_slice_065,img0002,CoM,270,238,270.0,233.0,270.0,243.0,275.0,238.0,265.0,238.0,270.0,228.0,270.0,248.0,280.0,238.0,260.0,238.0
img0002_slice_066,img0002,CoM,271,239,271.0,234.0,271.0,244.0,276.0,239.0,266.0,239.0,271.0,229.0,271.0,249.0,281.0,239.0,261.0,239.0
img0002_slice_067,img0002,CoM,273,252,273.0,247.0,273.0,257.0,278.0,252.0,268.0,252.0,273.0,242.0,273.0,262.0,283.0,252.0,263.0,252.0
img0002_slice_068,img0002,CoM,274,253,274.0,248.0,274.0,258.0,279.0,253.0,269.0,253.0,274.0,243.0,,,,,264.0,253.0
img0002_slice_069,img0002,CoM,274,254,274.0,249.0,274.0,259.0,279.0,254.0,269.0,254.0,274.0,244.0,,,284.0,254.0,264.0,254.0
img0002_slice_070,img0002,CoM,275,254,275.0,249.0,275.0,259.0,280.0,254.0,270.0,254.0,275.0,244.0,,,285.0,254.0,265.0,254.0
img0002_slice_071,img0002,CoM,276,257,276.0,252.0,276.0,262.0,281.0,257.0,271.0,257.0,276.0,247.0,,,,,266.0,257.0
img0002_slice_072,img0002,CoM,276,259,276.0,254.0,276.0,264.0,281.0,259.0,271.0,259.0,276.0,249.0,,,,,266.0,259.0
img0002_slice_073,img0002,CoM,275,248,275.0,243.0,275.0,253.0,280.0,248.0,270.0,248.0,275.0,238.0,275.0,258.0,285.0,248.0,265.0,248.0
img0002_slice_074,img0002,Distance_Transform,278,247,278.0,242.0,278.0,252.0,283.0,247.0,273.0,247.0,278.0,237.0,278.0,257.0,288.0,247.0,268.0,247.0
img0002_slice_075,img0002,Distance_Transform,278,246,278.0,241.0,278.0,251.0,283.0,246.0,273.0,246.0,278.0,236.0,278.0,256.0,288.0,246.0,268.0,246.0
img0002_slice_076,img0002,Distance_Transform,260,182,260.0,177.0,260.0,187.0,265.0,182.0,255.0,182.0,260.0,172.0,260.0,192.0,270.0,182.0,250.0,182.0
img0002_slice_077,img0002,Distance_Transform,269,190,269.0,185.0,269.0,195.0,274.0,190.0,264.0,190.0,269.0,180.0,269.0,200.0,279.0,190.0,259.0,190.0
img0002_slice_078,img0002,CoM,270,197,270.0,192.0,270.0,202.0,275.0,197.0,265.0,197.0,270.0,187.0,270.0,207.0,280.0,197.0,260.0,197.0
img0002_slice_079,img0002,CoM,271,191,271.0,186.0,271.0,196.0,276.0,191.0,266.0,191.0,271.0,181.0,271.0,201.0,281.0,191.0,261.0,191.0
img0002_slice_080,img0002,CoM,271,187,271.0,182.0,271.0,192.0,276.0,187.0,266.0,187.0,271.0,177.0,271.0,197.0,281.0,187.0,261.0,187.0
img0002_slice_081,img0002,CoM,269,192,269.0,187.0,,,274.0,192.0,264.0,192.0,269.0,182.0,269.0,202.0,279.0,192.0,259.0,192.0
img0002_slice_082,img0002,Distance_Transform,238,163,238.0,158.0,238.0,168.0,243.0,163.0,233.0,163.0,238.0,153.0,238.0,173.0,248.0,163.0,228.0,163.0
img0002_slice_083,img0002,Distance_Transform,239,168,239.0,163.0,239.0,173.0,244.0,168.0,234.0,168.0,239.0,158.0,239.0,178.0,249.0,168.0,229.0,168.0
img0002_slice_084,img0002,CoM,263,204,,,263.0,209.0,268.0,204.0,,,,,263.0,214.0,273.0,204.0,,
img0002_slice_085,img0002,CoM,261,206,,,,,266.0,206.0,,,,,,,271.0,206.0,,
img0002_slice_086,img0002,Distance_Transform,236,171,236.0,166.0,236.0,176.0,241.0,171.0,231.0,171.0,236.0,161.0,236.0,181.0,246.0,171.0,226.0,171.0
img0002_slice_087,img0002,Distance_Transform,296,145,296.0,140.0,296.0,150.0,301.0,145.0,291.0,145.0,296.0,135.0,296.0,155.0,306.0,145.0,286.0,145.0
img0002_slice_088,img0002,Distance_Transform,299,149,299.0,144.0,299.0,154.0,304.0,149.0,294.0,149.0,299.0,139.0,299.0,159.0,309.0,149.0,289.0,149.0
img0002_slice_089,img0002,Distance_Transform,298,151,298.0,146.0,298.0,156.0,303.0,151.0,293.0,151.0,298.0,141.0,298.0,161.0,308.0,151.0,288.0,151.0
img0002_slice_090,img0002,Distance_Transform,296,153,296.0,148.0,296.0,158.0,301.0,153.0,291.0,153.0,296.0,143.0,296.0,163.0,306.0,153.0,286.0,153.0
img0002_slice_091,img0002,Distance_Transform,297,155,297.0,150.0,297.0,160.0,302.0,155.0,292.0,155.0,297.0,145.0,297.0,165.0,307.0,155.0,287.0,155.0
img0002_slice_092,img0002,Distance_Transform,291,151,291.0,146.0,291.0,156.0,296.0,151.0,286.0,151.0,291.0,141.0,291.0,161.0,301.0,151.0,281.0,151.0
img0002_slice_093,img0002,Distance_Transform,289,153,289.0,148.0,289.0,158.0,294.0,153.0,284.0,153.0,289.0,143.0,289.0,163.0,299.0,153.0,279.0,153.0
img0002_slice_094,img0002,Distance_Transform,284,152,284.0,147.0,284.0,157.0,289.0,152.0,279.0,152.0,284.0,142.0,284.0,162.0,294.0,152.0,274.0,152.0
img0002_slice_095,img0002,Distance_Transform,283,154,283.0,149.0,283.0,159.0,288.0,154.0,278.0,154.0,283.0,144.0,283.0,164.0,293.0,154.0,273.0,154.0
img0002_slice_096,img0002,Distance_Transform,278,153,278.0,148.0,278.0,158.0,283.0,153.0,273.0,153.0,278.0,143.0,278.0,163.0,288.0,153.0,268.0,153.0
img0002_slice_097,img0002,Distance_Transform,279,153,279.0,148.0,279.0,158.0,284.0,153.0,274.0,153.0,279.0,143.0,279.0,163.0,289.0,153.0,269.0,153.0
img0002_slice_098,img0002,Distance_Transform,270,154,270.0,149.0,270.0,159.0,275.0,154.0,265.0,154.0,270.0,144.0,270.0,164.0,280.0,154.0,260.0,154.0
img0002_slice_099,img0002,Distance_Transform,266,154,266.0,149.0,266.0,159.0,271.0,154.0,261.0,154.0,266.0,144.0,266.0,164.0,276.0,154.0,256.0,154.0
img0002_slice_100,img0002,Distance_Transform,259,152,259.0,147.0,259.0,157.0,264.0,152.0,254.0,152.0,259.0,142.0,259.0,162.0,269.0,152.0,249.0,152.0
